Unidad,Ciclo,AjOp_1,AjOp_2,AjOp_3,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23
70,53,-0.0022,0.0001,100,518.67,1586.45,522.64,100,554.3,1400.87,1.3,2388.07,14.62,9054.46,9.05446,23.3083,8.3949,47.34,0.04293758,393,2388.02,2388,642.07,8144.3,0.03,39.15,21.61
70,54,-0.0045,-0.0002,100,518.67,1581.73,522.08,100,554.52,1399.46,1.3,2388.01,14.62,9059.33,9.05933,23.4148,8.4226,47.41,0.258217661,393,2388.03,2388,641.91,8144.87,0.03,39.17,21.61
70,55,0.0014,0.0001,100,518.67,1582.92,522.13,100,553.97,1395.25,1.3,2388,14.62,9060.93,9.06093,23.4581,8.4264,47.11,0.5572117,392,2387.99,2388,642.39,8134.49,0.03,39.06,21.61
70,56,-0.0019,0.0005,100,518.67,1587.29,521.56,100,554.08,1397.99,1.3,2388.03,14.62,9062.44,9.06244,23.3658,8.421,47.39,0.278127628,390,2388.03,2388,642.72,8149.25,0.03,39.06,21.61
70,57,0.0012,0,100,518.67,1587.88,521.74,100,553.97,1404.69,1.3,2388.06,14.62,9062.02,9.06202,23.3335,8.4623,47.16,0.995785854,392,2388.04,2388,641.98,8139.46,0.03,39.07,21.61
70,58,-0.0003,-0.0001,100,518.67,1583.02,522.03,100,554.08,1402.13,1.3,2388.04,14.62,9066.4,9.0664,23.4812,8.4149,47.46,0.985838616,392,2388.02,2388,642.28,8141.57,0.03,38.9,21.61
70,59,-0.0002,-0.0003,100,518.67,1577.02,521.45,100,554.72,1405.37,1.3,2388.04,14.62,9054.39,9.05439,23.4577,8.3876,47.17,0.591302674,391,2388.05,2388,642.03,8143.98,0.03,38.92,21.61
70,60,-0.0021,0.0005,100,518.67,1587.49,522.32,100,553.39,1404.72,1.3,2388.09,14.62,9064.09,9.06409,23.4082,8.4042,47.26,0.40697305,394,2388,2388,642.61,8141.63,0.03,38.9,21.61
70,61,0.0017,0.0005,100,518.67,1586.46,522.09,100,553.54,1400.22,1.3,2388.06,14.62,9066.19,9.06619,23.3726,8.3944,47.16,0.783213618,392,2388.02,2388,641.99,8139.3,0.03,38.87,21.61
70,62,0.0006,0.0002,100,518.67,1587.69,521.94,100,553.95,1401.17,1.3,2388,14.62,9057.68,9.05768,23.2752,8.3891,47.2,0.561813403,391,2388,2388,642.57,8143.32,0.03,39.06,21.61
70,63,0.0003,0,100,518.67,1587.31,522.3,100,554.16,1406.88,1.3,2388.02,14.62,9062.74,9.06274,23.3877,8.3976,47.28,0.393888105,393,2388,2388,642.46,8138.44,0.03,38.95,21.61
70,64,0.0031,-0.0001,100,518.67,1589.38,522.02,100,553.75,1397.32,1.3,2388.03,14.62,9055.08,9.05508,23.4336,8.4176,47.22,0.176414029,392,2388.03,2388,642.27,8143.93,0.03,38.81,21.61
70,65,0.0003,0.0004,100,518.67,1584.9,521.99,100,554.28,1406.74,1.3,2388.05,14.62,9067.87,9.06787,23.3917,8.4287,47.41,0.795291468,392,2388.06,2388,642.13,8136.97,0.03,38.94,21.61
70,66,0.0015,0.0001,100,518.67,1587.93,522.32,100,554.54,1400.01,1.3,2388,14.62,9063.11,9.06311,23.4054,8.4232,47.22,0.869734582,392,2388.03,2388,641.81,8139.49,0.03,38.92,21.61
70,67,0.0044,-0.0004,100,518.67,1589.78,522.29,100,554.28,1392.03,1.3,2388.08,14.62,9064.92,9.06492,23.354,8.4021,47.24,0.433194729,391,2388.04,2388,641.91,8143.75,0.03,38.85,21.61
70,68,-0.0011,0,100,518.67,1585.86,521.62,100,554.61,1397.03,1.3,2388.05,14.62,9053.32,9.05332,23.3183,8.3929,47.13,0.311658374,391,2388.01,2388,641.76,8142.53,0.03,39.08,21.61
70,69,0.0018,-0.0003,100,518.67,1588.62,521.85,100,553.81,1397.89,1.3,2388.07,14.62,9052.94,9.05294,23.2735,8.4351,47.31,0.660577331,392,2388.02,2388,641.98,8140.52,0.03,38.89,21.61
70,70,0.0006,-0.0003,100,518.67,1589.14,521.71,100,553.38,1402.23,1.3,2388.06,14.62,9061.57,9.06157,23.3105,8.4184,47.4,0.008455072,393,2388,2388,641.73,8138.92,0.03,38.9,21.61
70,71,0.0001,0.0004,100,518.67,1591.58,522.33,100,554.26,1402.64,1.3,2388.02,14.62,9058.18,9.05818,23.4535,8.4025,47.34,0.825283318,392,2388.03,2388,642.12,8141.12,0.03,38.91,21.61
70,72,-0.0024,0.0003,100,518.67,1588.66,521.97,100,554.06,1403.78,1.3,2388.04,14.62,9060.92,9.06092,23.3697,8.407,47.47,0.493035638,392,2388.06,2388,642.25,8144.97,0.03,38.86,21.61
70,73,-0.0003,-0.0002,100,518.67,1582.93,521.39,100,554.41,1400.45,1.3,2388.07,14.62,9061.75,9.06175,23.323,8.4281,47.15,0.578506213,392,2388.01,2388,642.38,8140.25,0.03,38.93,21.61
70,74,0.0014,-0.0004,100,518.67,1583.6,522.45,100,553.71,1401.68,1.3,2388.01,14.62,9058.73,9.05873,23.4017,8.4271,47.38,0.796263444,393,2387.99,2388,642.32,8149.79,0.03,39.07,21.61
70,75,-0.001,0.0004,100,518.67,1594.05,522.12,100,553.31,1396.7,1.3,2388.06,14.62,9059.26,9.05926,23.3698,8.422,47.44,0.187408425,391,2388,2388,641.98,8145.07,0.03,39.06,21.61
70,76,-0.0043,0,100,518.67,1586.74,521.19,100,553.63,1402.82,1.3,2388.07,14.62,9062.92,9.06292,23.352,8.4423,47.43,0.198133595,392,2388.05,2388,642.2,8141.73,0.03,39.19,21.61
70,77,-0.0001,0.0003,100,518.67,1589.5,522.67,100,553.83,1408.47,1.3,2388.01,14.62,9061.21,9.06121,23.2937,8.4144,47.45,0.474434681,392,2388.06,2388,642.33,8142.09,0.03,38.9,21.6
70,78,-0.0003,0.0004,100,518.67,1590.7,521.78,100,554.41,1397.56,1.3,2388.01,14.62,9064.63,9.06463,23.2957,8.4458,47.25,0.460627389,390,2388.03,2388,642.25,8138.49,0.03,39.15,21.61
70,79,0.0011,0.0002,100,518.67,1588.22,521.82,100,554.03,1397.89,1.3,2388.03,14.62,9065.88,9.06588,23.4119,8.382,47.32,0.518256884,391,2388.03,2388,642.87,8148.49,0.03,39.03,21.61
70,80,0,0.0003,100,518.67,1591.04,522.33,100,554.59,1392.01,1.3,2388.09,14.62,9068.79,9.06879,23.4721,8.4386,47.54,0.408968511,392,2388.07,2388,642.16,8137.69,0.03,38.97,21.61
70,81,-0.005,-0.0001,100,518.67,1586.42,522.56,100,553.86,1406.28,1.3,2388,14.62,9062.53,9.06253,23.3107,8.3933,47.3,0.871709337,393,2388.04,2388,642.36,8134.66,0.03,38.96,21.61
70,82,-0.0021,-0.0001,100,518.67,1586.87,522.77,100,553.58,1399.36,1.3,2388.04,14.62,9056.07,9.05607,23.3988,8.3803,47.37,0.347297489,393,2388.05,2388,642.14,8140.39,0.03,39.03,21.61
70,83,0.0004,0.0004,100,518.67,1591.85,521.96,100,553.49,1404.9,1.3,2388.06,14.62,9064.44,9.06444,23.3832,8.4283,47.43,0.880200697,392,2388.05,2388,642.17,8138.09,0.03,38.91,21.61
70,84,0.0012,0.0003,100,518.67,1587.49,521.78,100,554.06,1397.29,1.3,2388.02,14.62,9063.32,9.06332,23.4123,8.4134,47.28,0.246486333,392,2388,2388,642.06,8141.58,0.03,38.99,21.61
70,85,0.0037,0,100,518.67,1581.49,521.79,100,553.5,1398.08,1.3,2388.02,14.62,9061.55,9.06155,23.4153,8.44,47.34,0.469776904,391,2388.01,2388,642.54,8133.6,0.03,39.12,21.61
70,86,-0.0016,0.0004,100,518.67,1585.65,522.08,100,554.69,1407.87,1.3,2388.06,14.62,9059.04,9.05904,23.2567,8.4168,47.22,0.779427296,393,2388.04,2388,642.76,8140.82,0.03,38.7,21.61
70,87,0.0049,0.0005,100,518.67,1584.85,521.78,100,553.56,1397.41,1.3,2388.07,14.62,9068.32,9.06832,23.3506,8.4175,47.44,0.551500161,394,2388.05,2388,642.99,8138.39,0.03,38.81,21.61
70,88,0.0019,0.0002,100,518.67,1585.71,521.8,100,554.36,1404.23,1.3,2388.04,14.62,9066.99,9.06699,23.2949,8.4192,47.48,0.70806204,391,2388.01,2388,642.55,8143.24,0.03,38.85,21.61
70,89,-0.0016,-0.0004,100,518.67,1595.02,522.23,100,554.09,1401.62,1.3,2388.02,14.62,9062.35,9.06235,23.3478,8.4271,47.3,0.543482351,391,2388.08,2388,642.09,8144.67,0.03,38.87,21.61
70,90,-0.0049,-0.0002,100,518.67,1591.47,522.22,100,553.74,1398.66,1.3,2388.03,14.62,9061.93,9.06193,23.2664,8.4117,47.31,0.887899577,392,2388.09,2388,642.35,8136,0.03,38.83,21.61
70,91,0.0007,-0.0004,100,518.67,1588.16,521.19,100,554.02,1405.1,1.3,2388.02,14.62,9056.24,9.05624,23.3003,8.3923,47.41,0.841717774,393,2388.02,2388,642.45,8141.39,0.03,39.03,21.61
70,92,-0.0002,0,100,518.67,1586.52,522,100,554.28,1407.36,1.3,2388.04,14.62,9060.84,9.06084,23.3151,8.4399,47.45,0.187882004,393,2388.11,2388,642.74,8140.78,0.03,38.95,21.61
70,93,-0.0008,0,100,518.67,1589.16,521.71,100,553.38,1398.14,1.3,2388.05,14.62,9062.88,9.06288,23.3929,8.4154,47.56,0.395365863,392,2388.08,2388,641.57,8140.13,0.03,39.04,21.61
70,94,0.0013,-0.0003,100,518.67,1590.82,522.2,100,554.05,1405.03,1.3,2387.99,14.62,9063.29,9.06329,23.4152,8.3983,47.38,0.934209375,392,2388.06,2388,641.89,8141.43,0.03,38.85,21.61
70,95,0.0031,-0.0003,100,518.67,1595.23,521.55,100,553.61,1406.52,1.3,2388.07,14.62,9066.23,9.06623,23.3493,8.4101,47.48,0.138570073,392,2388.07,2388,642.58,8135.58,0.03,38.86,21.61
70,96,0.0012,-0.0001,100,518.67,1595.22,521.75,100,553.41,1412.97,1.3,2388.06,14.62,9057.52,9.05752,23.3979,8.444,47.38,0.879423334,392,2388.05,2388,642.49,8143.57,0.03,38.93,21.61
70,97,0.0008,-0.0004,100,518.67,1578.33,521.91,100,554.59,1400.52,1.3,2388.06,14.62,9062.82,9.06282,23.3631,8.4117,47.29,0.933165865,392,2388.09,2388,642.62,8138.37,0.03,38.91,21.61
70,98,0.0027,-0.0003,100,518.67,1585.44,521.56,100,553.42,1402.73,1.3,2388.04,14.62,9069.7,9.0697,23.3954,8.4466,47.55,0.4594757,392,2388.05,2388,642.19,8145.98,0.03,38.74,21.61
70,99,0.0017,-0.0002,100,518.67,1592.48,521.69,100,554.33,1406.83,1.3,2388.11,14.62,9061.95,9.06195,23.4213,8.4284,47.36,0.70781432,392,2388.06,2388,642.74,8139.52,0.03,38.73,21.61
70,100,-0.0006,0,100,518.67,1587.63,521.76,100,553.47,1409.67,1.3,2388.01,14.62,9060.26,9.06026,23.3342,8.4337,47.38,0.943217046,393,2388.01,2388,642.65,8140.56,0.03,38.83,21.61
70,101,0.0006,-0.0004,100,518.67,1580.85,522.15,100,554.43,1396.05,1.3,2388.06,14.62,9056.95,9.05695,23.2671,8.4199,47.37,0.79805076,393,2388.04,2388,642.58,8141.59,0.03,38.88,21.61
70,102,-0.0003,0,100,518.67,1589.35,521.95,100,554.32,1401.58,1.3,2388.03,14.62,9059.2,9.0592,23.3472,8.4124,47.62,0.320193885,394,2388.05,2388,642.5,8146.13,0.03,38.69,21.61
70,103,-0.0014,0.0001,100,518.67,1589.47,521.41,100,553.55,1409.6,1.3,2388.09,14.62,9069.17,9.06917,23.1935,8.4014,47.43,0.380108691,392,2388.02,2388,642.47,8139.68,0.03,38.82,21.61
70,104,-0.0012,-0.0004,100,518.67,1595.89,521.96,100,553.32,1410.26,1.3,2388.1,14.62,9058.16,9.05816,23.357,8.3968,47.43,0.990453731,393,2388.07,2388,642.15,8138.76,0.03,38.92,21.61
70,105,-0.0009,0.0002,100,518.67,1589.13,521.99,100,553.98,1402.14,1.3,2388.08,14.62,9063.95,9.06395,23.2726,8.4021,47.31,0.154545605,394,2388.01,2388,642.45,8142.05,0.03,38.88,21.61
70,106,-0.0013,0.0002,100,518.67,1589.08,521.84,100,553.99,1408.83,1.3,2388.06,14.62,9068.39,9.06839,23.2434,8.401,47.36,0.952121425,392,2388.12,2388,642.32,8151.34,0.03,38.89,21.61
70,107,-0.0027,0.0002,100,518.67,1596.74,521.49,100,553.83,1403.6,1.3,2388.04,14.62,9069.22,9.06922,23.2813,8.4352,47.42,0.963471963,393,2388.06,2388,642.56,8142.36,0.03,39,21.61
70,108,0,-0.0002,100,518.67,1593.01,521.7,100,553.71,1403.71,1.3,2388.05,14.62,9059.24,9.05924,23.3812,8.4531,47.43,0.380355113,394,2388.1,2388,642.74,8136.72,0.03,38.84,21.61
70,109,-0.0019,0.0004,100,518.67,1586.12,521.93,100,553.71,1403.59,1.3,2388.05,14.62,9061.33,9.06133,23.2973,8.4023,47.5,0.946448924,393,2388.05,2388,642.98,8147.82,0.03,38.88,21.61
70,110,-0.0025,-0.0003,100,518.67,1582.44,521.78,100,553.75,1407.14,1.3,2388.06,14.62,9064.84,9.06484,23.1944,8.4123,47.27,0.239176539,395,2388.08,2388,642.91,8142.94,0.03,38.86,21.61
70,111,0.0032,-0.0001,100,518.67,1593.29,521.41,100,554.26,1411.15,1.3,2388.1,14.62,9062.25,9.06225,23.3916,8.4551,47.5,0.879581268,393,2388.12,2388,642.21,8144.45,0.03,39.12,21.61
70,112,0.0015,-0.0001,100,518.67,1583.16,521.8,100,553.13,1400.56,1.3,2388.09,14.62,9066.24,9.06624,23.3299,8.4334,47.4,0.252150257,392,2388.1,2388,642.15,8141.22,0.03,38.94,21.61
70,113,0.0006,0,100,518.67,1592.68,521.06,100,554.1,1406.19,1.3,2388.11,14.62,9058.3,9.0583,23.2457,8.467,47.44,0.879092686,392,2388.11,2388,642.45,8143.99,0.03,38.78,21.61
70,114,-0.0019,0.0001,100,518.67,1596.87,521.39,100,553.41,1408.85,1.3,2388.05,14.62,9064.91,9.06491,23.3899,8.4598,47.36,0.277781186,392,2387.98,2388,642.5,8149.47,0.03,38.77,21.61
70,115,-0.0018,0.0004,100,518.67,1592.25,521.42,100,553.85,1407.71,1.3,2388.05,14.62,9064.21,9.06421,23.2872,8.452,47.51,0.132731398,392,2388.13,2388,642.48,8143.5,0.03,38.73,21.61
70,116,-0.002,-0.0003,100,518.67,1584.83,521.7,100,552.61,1403.83,1.3,2388.08,14.62,9066.23,9.06623,23.2274,8.4033,47.59,0.837554427,394,2388.1,2388,642.55,8144.18,0.03,38.73,21.61
70,117,-0.004,-0.0001,100,518.67,1599.37,521.23,100,554,1411.54,1.3,2388.08,14.62,9061.14,9.06114,23.2592,8.4449,47.66,0.61976374,393,2388.05,2388,641.88,8139.82,0.03,38.86,21.6
70,118,0.0028,-0.0001,100,518.67,1593.74,521.15,100,553.37,1410.02,1.3,2388.07,14.62,9060.61,9.06061,23.3512,8.4121,47.61,0.597652937,393,2388.09,2388,642.34,8139.88,0.03,38.95,21.61
70,119,0.0027,0.0001,100,518.67,1588.66,521.58,100,554.01,1403.86,1.3,2388.04,14.62,9067.23,9.06723,23.2972,8.4234,47.42,0.487145281,393,2388.13,2388,642.61,8144.02,0.03,38.69,21.61
70,120,-0.0037,0,100,518.67,1595.74,521.91,100,553.73,1412.84,1.3,2388.1,14.62,9062.82,9.06282,23.1954,8.4624,47.43,0.841312153,393,2388.03,2388,642.55,8145.3,0.03,38.78,21.61
70,121,0.0017,0.0002,100,518.67,1586.39,521.47,100,553.72,1409.89,1.3,2388.06,14.62,9064.66,9.06466,23.3087,8.4921,47.46,0.664759436,393,2388.07,2388,643.38,8145.32,0.03,38.62,21.61
70,122,-0.0011,0.0001,100,518.67,1585.26,521.43,100,553.46,1403.65,1.3,2388.06,14.62,9065.77,9.06577,23.3336,8.4255,47.34,0.840193557,394,2388.11,2388,642.93,8142.97,0.03,38.84,21.61
70,123,0.0008,0.0003,100,518.67,1589.66,520.73,100,553.58,1408.56,1.3,2388.09,14.62,9064,9.064,23.2614,8.4127,47.41,0.952043151,393,2388.08,2388,642.57,8141.67,0.03,38.83,21.61
70,124,-0.0007,0.0003,100,518.67,1589.05,521.54,100,553.11,1411.07,1.3,2388.1,14.62,9062.05,9.06205,23.3259,8.4556,47.68,0.314523436,394,2388.1,2388,642.5,8141.8,0.03,38.6,21.61
70,125,0.0018,-0.0002,100,518.67,1588.57,521.03,100,554.09,1407.12,1.3,2388.08,14.62,9061.69,9.06169,23.3065,8.4292,47.52,0.119432484,392,2388.13,2388,642.67,8144.2,0.03,38.71,21.61
70,126,-0.0007,0.0002,100,518.67,1588.85,521.65,100,552.67,1402.22,1.3,2388.08,14.62,9071.32,9.07132,23.2605,8.4435,47.47,0.132574221,394,2388.09,2388,642.63,8142.48,0.03,38.78,21.61
70,127,-0.0012,-0.0001,100,518.67,1594.02,521,100,553.04,1412.43,1.3,2388.13,14.62,9064.39,9.06439,23.2245,8.4699,47.42,0.087334949,392,2388.08,2388,642.7,8141.25,0.03,38.85,21.61
70,128,0.0026,0.0004,100,518.67,1596.48,520.68,100,552.91,1406.18,1.3,2388.12,14.62,9068.07,9.06807,23.1665,8.4767,47.61,0.369233861,393,2388.14,2388,643.14,8145.83,0.03,38.78,21.61
70,129,0.0036,0.0002,100,518.67,1592.56,521.56,100,553.03,1406.05,1.3,2388.04,14.62,9063.11,9.06311,23.2157,8.4361,47.46,0.326553297,394,2388.13,2388,642.89,8144.84,0.03,38.8,21.61
70,130,0.0034,0,100,518.67,1587.62,521.09,100,553.05,1410.49,1.3,2388.12,14.62,9064.18,9.06418,23.2574,8.4755,47.62,0.708691211,394,2388.1,2388,642.56,8148.61,0.03,38.9,21.61
70,131,-0.0011,0,100,518.67,1589.92,520.91,100,552.87,1412.51,1.3,2388.06,14.62,9061.43,9.06143,23.2841,8.4647,47.76,0.801896882,394,2388.14,2388,642.73,8140.05,0.03,38.7,21.61
70,132,-0.0009,-0.0004,100,518.67,1586.21,521.04,100,553.94,1419.54,1.3,2388.12,14.62,9070.48,9.07048,23.2407,8.4622,47.51,0.531566689,396,2388.11,2388,642.87,8143.34,0.03,38.87,21.61
70,133,-0.0015,0,100,518.67,1596.49,521.47,100,553.04,1413.44,1.3,2388.11,14.62,9064.93,9.06493,23.1693,8.459,47.71,0.224865995,394,2388.12,2388,641.75,8145.1,0.03,38.77,21.61
70,134,-0.0015,-0.0002,100,518.67,1590.37,521.56,100,553.24,1414.68,1.3,2388.13,14.62,9062.13,9.06213,23.226,8.4382,47.65,0.69658203,394,2388.12,2388,642.08,8144.73,0.03,38.73,21.61
70,135,0.0012,0,100,518.67,1591.86,521.38,100,553.77,1409,1.3,2388.11,14.62,9062.4,9.0624,23.3206,8.4902,47.62,0.599899624,394,2388.13,2388,642.69,8140.39,0.03,38.74,21.61
70,136,0.0013,0.0005,100,518.67,1586.74,521.01,100,553.2,1417.39,1.3,2388.13,14.62,9069.71,9.06971,23.2685,8.4633,47.84,0.231959137,394,2388.11,2388,642.57,8148.88,0.03,38.62,21.61
70,137,0.0008,0,100,518.67,1595.13,521.21,100,553.38,1414.79,1.3,2388.08,14.62,9063.72,9.06372,23.2718,8.4421,47.77,0.321851195,393,2388.15,2388,642.95,8144.88,0.03,38.61,21.61
70,138,-0.003,-0.0003,100,518.67,1597.54,520.97,100,552.91,1415.77,1.3,2388.09,14.62,9064.19,9.06419,23.3567,8.4666,47.74,0.733606999,395,2388.11,2388,642.55,8144.38,0.03,38.74,21.61
70,139,-0.0003,-0.0001,100,518.67,1599.18,520.8,100,552.83,1418.52,1.3,2388.13,14.62,9069.44,9.06944,23.3578,8.4737,47.71,0.062084939,395,2388.06,2388,642.75,8144.69,0.03,38.73,21.61
70,140,-0.0041,0.0002,100,518.67,1590.54,520.5,100,551.96,1415.78,1.3,2388.1,14.62,9062.36,9.06236,23.0807,8.4626,47.71,0.34932739,393,2388.1,2388,642.83,8145,0.03,38.75,21.61
70,141,-0.0014,-0.0002,100,518.67,1593.86,521.22,100,552.29,1415.45,1.3,2388.23,14.62,9068.13,9.06813,23.2448,8.4542,47.66,0.369687483,393,2388.11,2388,643.12,8141.14,0.03,38.6,21.61
70,142,-0.0066,0.0004,100,518.67,1590.47,521.26,100,552.45,1411.32,1.3,2388.15,14.62,9065.26,9.06526,23.3338,8.4314,47.72,0.906410577,392,2388.08,2388,643.26,8147.09,0.03,38.67,21.61
70,143,-0.0031,-0.0002,100,518.67,1598.99,520.98,100,552.91,1416.17,1.3,2388.15,14.62,9060.44,9.06044,23.2602,8.4831,47.51,0.349000449,393,2388.14,2388,642.88,8143.8,0.03,38.77,21.61
70,144,-0.0014,-0.0004,100,518.67,1597.43,520.93,100,552.68,1414.5,1.3,2388.15,14.62,9064.49,9.06449,23.1496,8.4573,47.78,0.736135343,395,2388.15,2388,642.97,8144.39,0.03,38.87,21.61
70,145,0.0045,0.0004,100,518.67,1590.83,521.46,100,552.95,1416.05,1.3,2388.16,14.62,9071.05,9.07105,23.1789,8.4249,47.66,0.400527287,396,2388.1,2388,642.99,8141.51,0.03,38.87,21.61
70,146,-0.0022,-0.0001,100,518.67,1591.45,520.66,100,552.86,1412.6,1.3,2388.13,14.62,9063.18,9.06318,23.2963,8.4415,47.76,0.187281211,394,2388.09,2388,642.84,8146.41,0.03,38.71,21.61
70,147,0.0021,-0.0003,100,518.67,1589.76,520.81,100,553.04,1421.98,1.3,2388.13,14.62,9065.74,9.06574,23.2934,8.4949,47.88,0.216185576,394,2388.14,2388,643.11,8141.71,0.03,38.79,21.61
70,148,0.0018,0,100,518.67,1595.48,521.22,100,552.37,1416.59,1.3,2388.14,14.62,9067.22,9.06722,23.276,8.4591,47.79,0.176765612,396,2388.1,2388,643,8139.5,0.03,38.64,21.61
70,149,-0.0001,-0.0002,100,518.67,1597.7,520.64,100,552.99,1412.96,1.3,2388.12,14.62,9065.84,9.06584,23.2165,8.4538,47.68,0.164858296,394,2388.16,2388,642.46,8142.1,0.03,38.65,21.61
70,150,0.0001,0.0002,100,518.67,1594.77,520.57,100,552.41,1414.37,1.3,2388.16,14.62,9057.86,9.05786,23.1388,8.4448,47.84,0.740976829,394,2388.13,2388,642.98,8143.9,0.03,38.54,21.61
70,151,-0.0015,0.0002,100,518.67,1593.19,521.03,100,552.14,1412.02,1.3,2388.17,14.62,9063.62,9.06362,23.1011,8.4899,47.86,0.07771365,395,2388.13,2388,642.68,8148.32,0.03,38.65,21.61
70,152,-0.0008,-0.0004,100,518.67,1594.52,520.61,100,552.96,1425.71,1.3,2388.13,14.62,9068.68,9.06868,23.2718,8.4902,47.85,0.279926366,393,2388.18,2388,642.9,8145.91,0.03,38.79,21.61
70,153,-0.0002,0.0001,100,518.67,1599.11,520.65,100,552.59,1414.92,1.3,2388.21,14.62,9063.87,9.06387,23.2744,8.4929,47.71,0.488662347,394,2388.13,2388,643.27,8143.2,0.03,38.58,21.61
70,154,-0.0008,-0.0004,100,518.67,1595.63,520.83,100,552.91,1423.23,1.3,2388.18,14.62,9067.59,9.06759,23.216,8.4872,47.85,0.225872335,393,2388.16,2388,643.29,8142.83,0.03,38.76,21.61
70,155,-0.0026,0,100,518.67,1597.07,520.4,100,552.02,1427.63,1.3,2388.16,14.62,9069.18,9.06918,23.2052,8.4873,47.8,0.09434823,395,2388.15,2388,643.66,8140.99,0.03,38.75,21.61
70,156,-0.0009,0.0002,100,518.67,1590.8,520.62,100,552,1424.29,1.3,2388.17,14.62,9075.15,9.07515,23.1588,8.4808,47.84,0.461236212,395,2388.14,2388,642.91,8147.15,0.03,38.68,21.61
70,157,-0.001,-0.0001,100,518.67,1597.43,520.62,100,552.64,1422.26,1.3,2388.23,14.62,9075.4,9.0754,23.1558,8.5006,47.77,0.112541817,395,2388.22,2388,643,8144.77,0.03,38.54,21.61
70,158,-0.0002,-0.0004,100,518.67,1592.11,520.17,100,552.09,1422.25,1.3,2388.19,14.62,9069.54,9.06954,23.1813,8.5045,47.81,0.941818207,395,2388.16,2388,643.21,8149.72,0.03,38.56,21.61
70,159,-0.001,0.0003,100,518.67,1599.02,520.01,100,552.11,1428.44,1.3,2388.2,14.62,9068.2,9.0682,23.1649,8.478,48.15,0.507878539,395,2388.16,2388,643.02,8149.05,0.03,38.5,21.61
70,160,-0.0032,-0.0004,100,518.67,1586.74,520.04,100,552.38,1425.59,1.3,2388.17,14.62,9069.93,9.06993,23.216,8.4857,47.94,0.393444567,397,2388.22,2388,642.67,8141.28,0.03,38.67,21.61
70,161,-0.0009,0,100,518.67,1594.17,520.25,100,551.96,1421.55,1.3,2388.2,14.62,9062.81,9.06281,23.1384,8.5088,47.89,0.746797352,395,2388.22,2388,643.58,8142.67,0.03,38.59,21.61
70,162,-0.0039,0,100,518.67,1598.17,520.29,100,551.9,1417.43,1.3,2388.25,14.62,9069.86,9.06986,23.1397,8.4884,48.04,0.926429408,395,2388.26,2388,643.42,8140.88,0.03,38.62,21.61
70,163,0.002,0.0003,100,518.67,1602.53,519.79,100,551.66,1423.09,1.3,2388.19,14.62,9071.46,9.07146,23.1584,8.4979,48.06,0.191020678,395,2388.23,2388,643.45,8148.99,0.03,38.56,21.61
70,164,0.003,-0.0002,100,518.67,1599.07,520.31,100,551.71,1424.76,1.3,2388.16,14.62,9063.54,9.06354,23.1254,8.4588,48.12,0.327294152,395,2388.21,2388,643.22,8140.01,0.03,38.6,21.61
70,165,0.0007,0,100,518.67,1603.94,520.11,100,551.89,1423.08,1.3,2388.23,14.62,9070.92,9.07092,23.098,8.4866,47.94,0.309337744,396,2388.19,2388,643.29,8142.66,0.03,38.55,21.61
70,166,0.0012,0.0005,100,518.67,1598.87,519.89,100,551.68,1425.53,1.3,2388.21,14.62,9073.14,9.07314,23.1475,8.5202,48.23,0.97252547,396,2388.22,2388,643.17,8144.04,0.03,38.54,21.61
70,167,-0.0008,0.0004,100,518.67,1601.29,520.27,100,550.9,1428.54,1.3,2388.28,14.62,9070.44,9.07044,23.1069,8.5255,47.8,0.409054608,395,2388.26,2388,643.31,8144.68,0.03,38.37,21.61
70,168,-0.0022,-0.0003,100,518.67,1603.12,520.1,100,551.42,1422.68,1.3,2388.2,14.62,9075.37,9.07537,23.0561,8.4679,48.09,0.109541912,396,2388.22,2388,643.54,8147.01,0.03,38.69,21.61
70,169,0.0043,-0.0003,100,518.67,1595.64,519.72,100,551.39,1430.62,1.3,2388.27,14.62,9078.28,9.07828,23.0839,8.5197,48.14,0.298873096,397,2388.19,2388,643.85,8144,0.03,38.51,21.61
70,170,0.0003,0.0003,100,518.67,1604.84,520.31,100,551.44,1427.24,1.3,2388.27,14.62,9071.75,9.07175,23.0512,8.5237,48.07,0.121879743,396,2388.23,2388,643.47,8144.52,0.03,38.41,21.61
70,171,-0.0001,-0.0002,100,518.67,1605.11,520.03,100,551.35,1430.07,1.3,2388.28,14.62,9070.77,9.07077,23.0493,8.5429,48.28,0.633207093,396,2388.26,2388,643.54,8143.76,0.03,38.37,21.61
70,172,-0.0008,-0.0003,100,518.67,1602.65,519.57,100,550.62,1431.45,1.3,2388.27,14.62,9066.19,9.06619,23.0936,8.5515,48.23,0.13581448,396,2388.24,2388,644.04,8146.31,0.03,38.39,21.61
71,1,-0.0003,0.0001,100,518.67,1581.48,517.77,100,551.28,1400.26,1.3,2387.73,14.62,9037.91,9.03791,23.2429,8.4192,47.12,0.747580601,390,2387.76,2388,642.08,8120.8,0.03,38.87,21.57
